document_id,unique_id,pd_index,probleem_type,explicitheid,urgentie_type,causaliteitstype,framing_type,kernprobleem_ref,has_box_ids
8151,Raad_voor_de_leefomgeving_en_infrastructuur_267,20,deelprobleem,impliciet,toekomstig,onbekend,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_267-PD-02,True
8151,Raad_voor_de_leefomgeving_en_infrastructuur_267,21,deelprobleem,expliciet,acuut,onbekend,normatief,Raad_voor_de_leefomgeving_en_infrastructuur_267-PD-05,True
8152,Raad_voor_de_leefomgeving_en_infrastructuur_316,0,kernprobleem,expliciet,structureel,mechanisch,instrumenteel,,True
8152,Raad_voor_de_leefomgeving_en_infrastructuur_316,1,kernprobleem,expliciet,toekomstig,mechanisch,cognitief,,True
8152,Raad_voor_de_leefomgeving_en_infrastructuur_316,2,kernprobleem,expliciet,structureel,mechanisch,instrumenteel,,True
8152,Raad_voor_de_leefomgeving_en_infrastructuur_316,3,kernprobleem,expliciet,structureel,mechanisch,instrumenteel,,True
8152,Raad_voor_de_leefomgeving_en_infrastructuur_316,4,kernprobleem,expliciet,structureel,mechanisch,instrumenteel,,True
8152,Raad_voor_de_leefomgeving_en_infrastructuur_316,5,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_316-PD-01,True
8152,Raad_voor_de_leefomgeving_en_infrastructuur_316,6,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_316-PD-01,True
8152,Raad_voor_de_leefomgeving_en_infrastructuur_316,7,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_316-PD-01,True
8152,Raad_voor_de_leefomgeving_en_infrastructuur_316,8,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_316-PD-01,True
8152,Raad_voor_de_leefomgeving_en_infrastructuur_316,9,deelprobleem,impliciet,structureel,mechanisch,cognitief,Raad_voor_de_leefomgeving_en_infrastructuur_316-PD-01,True
8152,Raad_voor_de_leefomgeving_en_infrastructuur_316,10,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_316-PD-03,True
8153,Raad_voor_de_leefomgeving_en_infrastructuur_314,0,kernprobleem,expliciet,structureel,mechanisch,instrumenteel,,True
8153,Raad_voor_de_leefomgeving_en_infrastructuur_314,1,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_314-PD-01,True
8153,Raad_voor_de_leefomgeving_en_infrastructuur_314,2,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_314-PD-01,True
8153,Raad_voor_de_leefomgeving_en_infrastructuur_314,3,deelprobleem,expliciet,structureel,onbekend,normatief,Raad_voor_de_leefomgeving_en_infrastructuur_314-PD-01,True
8153,Raad_voor_de_leefomgeving_en_infrastructuur_314,4,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_314-PD-01,True
8153,Raad_voor_de_leefomgeving_en_infrastructuur_314,5,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_314-PD-01,True
8153,Raad_voor_de_leefomgeving_en_infrastructuur_314,6,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_314-PD-01,True
8153,Raad_voor_de_leefomgeving_en_infrastructuur_314,7,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_314-PD-01,True
8153,Raad_voor_de_leefomgeving_en_infrastructuur_314,8,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_314-PD-01,True
8153,Raad_voor_de_leefomgeving_en_infrastructuur_314,9,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_314-PD-01,True
8153,Raad_voor_de_leefomgeving_en_infrastructuur_314,10,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_314-PD-01,True
8153,Raad_voor_de_leefomgeving_en_infrastructuur_314,11,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_314-PD-01,True
8153,Raad_voor_de_leefomgeving_en_infrastructuur_314,12,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_314-PD-01,True
8153,Raad_voor_de_leefomgeving_en_infrastructuur_314,13,deelprobleem,impliciet,structureel,mechanisch,normatief,Raad_voor_de_leefomgeving_en_infrastructuur_314-PD-01,True
8153,Raad_voor_de_leefomgeving_en_infrastructuur_314,14,deelprobleem,impliciet,structureel,mechanisch,cognitief,Raad_voor_de_leefomgeving_en_infrastructuur_314-PD-01,True
8154,Raad_voor_de_leefomgeving_en_infrastructuur_315,0,kernprobleem,expliciet,structureel,mechanisch,instrumenteel,,True
8154,Raad_voor_de_leefomgeving_en_infrastructuur_315,1,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_315-PD-01,True
8154,Raad_voor_de_leefomgeving_en_infrastructuur_315,2,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_315-PD-01,True
8154,Raad_voor_de_leefomgeving_en_infrastructuur_315,3,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_315-PD-01,True
8154,Raad_voor_de_leefomgeving_en_infrastructuur_315,4,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_315-PD-01,True
8154,Raad_voor_de_leefomgeving_en_infrastructuur_315,5,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_315-PD-01,True
8154,Raad_voor_de_leefomgeving_en_infrastructuur_315,6,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_315-PD-01,True
8154,Raad_voor_de_leefomgeving_en_infrastructuur_315,7,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_315-PD-01,True
8154,Raad_voor_de_leefomgeving_en_infrastructuur_315,8,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_315-PD-01,True
8154,Raad_voor_de_leefomgeving_en_infrastructuur_315,9,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_315-PD-01,True
8154,Raad_voor_de_leefomgeving_en_infrastructuur_315,10,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_315-PD-01,True
8154,Raad_voor_de_leefomgeving_en_infrastructuur_315,11,deelprobleem,impliciet,structureel,mechanisch,cognitief,Raad_voor_de_leefomgeving_en_infrastructuur_315-PD-01,True
8154,Raad_voor_de_leefomgeving_en_infrastructuur_315,12,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_315-PD-01,True
8154,Raad_voor_de_leefomgeving_en_infrastructuur_315,13,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_315-PD-01,True
8154,Raad_voor_de_leefomgeving_en_infrastructuur_315,14,deelprobleem,expliciet,structureel,mechanisch,cognitief,Raad_voor_de_leefomgeving_en_infrastructuur_315-PD-01,True
8155,Raad_voor_de_leefomgeving_en_infrastructuur_313,0,kernprobleem,impliciet,structureel,mechanisch,cognitief,,True
8155,Raad_voor_de_leefomgeving_en_infrastructuur_313,1,kernprobleem,expliciet,structureel,inadvertent,instrumenteel,,True
8155,Raad_voor_de_leefomgeving_en_infrastructuur_313,2,kernprobleem,impliciet,structureel,mechanisch,instrumenteel,,True
8155,Raad_voor_de_leefomgeving_en_infrastructuur_313,3,kernprobleem,expliciet,structureel,inadvertent,instrumenteel,,True
8155,Raad_voor_de_leefomgeving_en_infrastructuur_313,4,deelprobleem,expliciet,structureel,inadvertent,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_313-PD-04,True
8155,Raad_voor_de_leefomgeving_en_infrastructuur_313,5,deelprobleem,impliciet,structureel,mechanisch,cognitief,Raad_voor_de_leefomgeving_en_infrastructuur_313-PD-01,True
8155,Raad_voor_de_leefomgeving_en_infrastructuur_313,6,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_313-PD-03,True
8155,Raad_voor_de_leefomgeving_en_infrastructuur_313,7,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_313-PD-03,True
8155,Raad_voor_de_leefomgeving_en_infrastructuur_313,8,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_313-PD-03,True
8155,Raad_voor_de_leefomgeving_en_infrastructuur_313,9,deelprobleem,expliciet,toekomstig,inadvertent,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_313-PD-03,True
8155,Raad_voor_de_leefomgeving_en_infrastructuur_313,10,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_313-PD-03,True
8156,Raad_voor_de_leefomgeving_en_infrastructuur_305,0,kernprobleem,expliciet,structureel,mechanisch,instrumenteel,,True
8156,Raad_voor_de_leefomgeving_en_infrastructuur_305,1,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_305-PD-01,True
8156,Raad_voor_de_leefomgeving_en_infrastructuur_305,2,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_305-PD-01,True
8156,Raad_voor_de_leefomgeving_en_infrastructuur_305,3,deelprobleem,expliciet,structureel,inadvertent,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_305-PD-01,True
8156,Raad_voor_de_leefomgeving_en_infrastructuur_305,4,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_305-PD-01,True
8156,Raad_voor_de_leefomgeving_en_infrastructuur_305,5,deelprobleem,impliciet,structureel,inadvertent,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_305-PD-01,True
8156,Raad_voor_de_leefomgeving_en_infrastructuur_305,6,deelprobleem,expliciet,structureel,mechanisch,normatief,Raad_voor_de_leefomgeving_en_infrastructuur_305-PD-01,True
8156,Raad_voor_de_leefomgeving_en_infrastructuur_305,7,deelprobleem,expliciet,structureel,inadvertent,normatief,Raad_voor_de_leefomgeving_en_infrastructuur_305-PD-01,True
8156,Raad_voor_de_leefomgeving_en_infrastructuur_305,8,deelprobleem,expliciet,structureel,inadvertent,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_305-PD-01,True
8156,Raad_voor_de_leefomgeving_en_infrastructuur_305,9,deelprobleem,expliciet,structureel,inadvertent,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_305-PD-01,True
8156,Raad_voor_de_leefomgeving_en_infrastructuur_305,10,deelprobleem,impliciet,structureel,mechanisch,cognitief,Raad_voor_de_leefomgeving_en_infrastructuur_305-PD-01,True
8156,Raad_voor_de_leefomgeving_en_infrastructuur_305,11,deelprobleem,impliciet,structureel,mechanisch,cognitief,Raad_voor_de_leefomgeving_en_infrastructuur_305-PD-01,True
8156,Raad_voor_de_leefomgeving_en_infrastructuur_305,12,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_305-PD-01,True
8156,Raad_voor_de_leefomgeving_en_infrastructuur_305,13,deelprobleem,expliciet,toekomstig,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_305-PD-01,True
8156,Raad_voor_de_leefomgeving_en_infrastructuur_305,14,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_305-PD-01,True
8158,Raad_voor_de_leefomgeving_en_infrastructuur_311,0,kernprobleem,expliciet,structureel,mechanisch,instrumenteel,,True
8158,Raad_voor_de_leefomgeving_en_infrastructuur_311,1,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_311-PD-01,True
8158,Raad_voor_de_leefomgeving_en_infrastructuur_311,2,deelprobleem,impliciet,structureel,mechanisch,cognitief,Raad_voor_de_leefomgeving_en_infrastructuur_311-PD-01,True
8158,Raad_voor_de_leefomgeving_en_infrastructuur_311,3,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_311-PD-01,True
8158,Raad_voor_de_leefomgeving_en_infrastructuur_311,4,kernprobleem,expliciet,structureel,mechanisch,normatief,,True
8158,Raad_voor_de_leefomgeving_en_infrastructuur_311,5,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_311-PD-05,True
8158,Raad_voor_de_leefomgeving_en_infrastructuur_311,6,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_311-PD-05,True
8158,Raad_voor_de_leefomgeving_en_infrastructuur_311,7,deelprobleem,impliciet,toekomstig,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_311-PD-05,True
8158,Raad_voor_de_leefomgeving_en_infrastructuur_311,8,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_311-PD-05,True
8158,Raad_voor_de_leefomgeving_en_infrastructuur_311,9,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_311-PD-05,True
8158,Raad_voor_de_leefomgeving_en_infrastructuur_311,10,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_311-PD-05,True
8158,Raad_voor_de_leefomgeving_en_infrastructuur_311,11,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_311-PD-05,True
8158,Raad_voor_de_leefomgeving_en_infrastructuur_311,12,deelprobleem,impliciet,structureel,mechanisch,cognitief,Raad_voor_de_leefomgeving_en_infrastructuur_311-PD-05,True
8158,Raad_voor_de_leefomgeving_en_infrastructuur_311,13,deelprobleem,impliciet,acuut,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_311-PD-05,True
8158,Raad_voor_de_leefomgeving_en_infrastructuur_311,14,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_311-PD-05,True
8158,Raad_voor_de_leefomgeving_en_infrastructuur_311,15,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_311-PD-05,True
8158,Raad_voor_de_leefomgeving_en_infrastructuur_311,16,deelprobleem,impliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_311-PD-01,True
8159,Raad_voor_de_leefomgeving_en_infrastructuur_312,0,kernprobleem,expliciet,structureel,mechanisch,instrumenteel,,True
8159,Raad_voor_de_leefomgeving_en_infrastructuur_312,1,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_312-PD-01,True
8159,Raad_voor_de_leefomgeving_en_infrastructuur_312,2,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_312-PD-01,True
8159,Raad_voor_de_leefomgeving_en_infrastructuur_312,3,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_312-PD-01,True
8159,Raad_voor_de_leefomgeving_en_infrastructuur_312,4,deelprobleem,expliciet,structureel,mechanisch,cognitief,Raad_voor_de_leefomgeving_en_infrastructuur_312-PD-01,True
8159,Raad_voor_de_leefomgeving_en_infrastructuur_312,5,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_312-PD-01,True
8159,Raad_voor_de_leefomgeving_en_infrastructuur_312,6,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_312-PD-01,True
8159,Raad_voor_de_leefomgeving_en_infrastructuur_312,7,deelprobleem,expliciet,structureel,mechanisch,cognitief,Raad_voor_de_leefomgeving_en_infrastructuur_312-PD-01,True
8159,Raad_voor_de_leefomgeving_en_infrastructuur_312,8,deelprobleem,expliciet,structureel,mechanisch,cognitief,Raad_voor_de_leefomgeving_en_infrastructuur_312-PD-01,True
8159,Raad_voor_de_leefomgeving_en_infrastructuur_312,9,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_312-PD-01,True
8159,Raad_voor_de_leefomgeving_en_infrastructuur_312,10,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_312-PD-01,True
8159,Raad_voor_de_leefomgeving_en_infrastructuur_312,11,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_312-PD-01,True
8159,Raad_voor_de_leefomgeving_en_infrastructuur_312,12,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_312-PD-01,True
8159,Raad_voor_de_leefomgeving_en_infrastructuur_312,13,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_312-PD-01,True
8159,Raad_voor_de_leefomgeving_en_infrastructuur_312,14,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_312-PD-01,True
8159,Raad_voor_de_leefomgeving_en_infrastructuur_312,15,deelprobleem,expliciet,structureel,mechanisch,cognitief,Raad_voor_de_leefomgeving_en_infrastructuur_312-PD-01,True
8159,Raad_voor_de_leefomgeving_en_infrastructuur_312,16,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_312-PD-01,True
8159,Raad_voor_de_leefomgeving_en_infrastructuur_312,17,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_312-PD-01,True
8159,Raad_voor_de_leefomgeving_en_infrastructuur_312,18,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_312-PD-01,True
8159,Raad_voor_de_leefomgeving_en_infrastructuur_312,19,deelprobleem,expliciet,structureel,mechanisch,cognitief,Raad_voor_de_leefomgeving_en_infrastructuur_312-PD-01,True
8159,Raad_voor_de_leefomgeving_en_infrastructuur_312,20,deelprobleem,expliciet,structureel,mechanisch,cognitief,Raad_voor_de_leefomgeving_en_infrastructuur_312-PD-01,True
8159,Raad_voor_de_leefomgeving_en_infrastructuur_312,21,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_312-PD-01,True
8159,Raad_voor_de_leefomgeving_en_infrastructuur_312,22,deelprobleem,expliciet,structureel,mechanisch,cognitief,Raad_voor_de_leefomgeving_en_infrastructuur_312-PD-01,True
8159,Raad_voor_de_leefomgeving_en_infrastructuur_312,23,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_312-PD-01,True
8159,Raad_voor_de_leefomgeving_en_infrastructuur_312,24,deelprobleem,expliciet,structureel,mechanisch,cognitief,Raad_voor_de_leefomgeving_en_infrastructuur_312-PD-01,True
8159,Raad_voor_de_leefomgeving_en_infrastructuur_312,25,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_312-PD-01,True
8159,Raad_voor_de_leefomgeving_en_infrastructuur_312,26,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_312-PD-01,True
8159,Raad_voor_de_leefomgeving_en_infrastructuur_312,27,deelprobleem,expliciet,structureel,mechanisch,cognitief,Raad_voor_de_leefomgeving_en_infrastructuur_312-PD-01,True
8159,Raad_voor_de_leefomgeving_en_infrastructuur_312,28,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_312-PD-01,True
8159,Raad_voor_de_leefomgeving_en_infrastructuur_312,29,deelprobleem,expliciet,structureel,mechanisch,cognitief,Raad_voor_de_leefomgeving_en_infrastructuur_312-PD-01,True
8159,Raad_voor_de_leefomgeving_en_infrastructuur_312,30,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_312-PD-01,True
8159,Raad_voor_de_leefomgeving_en_infrastructuur_312,31,deelprobleem,expliciet,structureel,mechanisch,instrumenteel,Raad_voor_de_leefomgeving_en_infrastructuur_312-PD-01,True
