document_id,unique_id,aanbeveling_index,niveau,aard,object_advies,specificiteit,operationaliteit,beinvloedbaarheid,hall_orde,richting_interventie,has_box_ids
8173,Raad_voor_de_leefomgeving_en_infrastructuur_327,18,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8173,Raad_voor_de_leefomgeving_en_infrastructuur_327,19,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8173,Raad_voor_de_leefomgeving_en_infrastructuur_327,20,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8174,Raad_voor_de_leefomgeving_en_infrastructuur_319,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8174,Raad_voor_de_leefomgeving_en_infrastructuur_319,1,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8174,Raad_voor_de_leefomgeving_en_infrastructuur_319,2,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8174,Raad_voor_de_leefomgeving_en_infrastructuur_319,3,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8174,Raad_voor_de_leefomgeving_en_infrastructuur_319,4,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8174,Raad_voor_de_leefomgeving_en_infrastructuur_319,5,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8174,Raad_voor_de_leefomgeving_en_infrastructuur_319,6,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8174,Raad_voor_de_leefomgeving_en_infrastructuur_319,7,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8174,Raad_voor_de_leefomgeving_en_infrastructuur_319,8,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8174,Raad_voor_de_leefomgeving_en_infrastructuur_319,9,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8174,Raad_voor_de_leefomgeving_en_infrastructuur_319,10,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8174,Raad_voor_de_leefomgeving_en_infrastructuur_319,11,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8174,Raad_voor_de_leefomgeving_en_infrastructuur_319,12,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8174,Raad_voor_de_leefomgeving_en_infrastructuur_319,13,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8174,Raad_voor_de_leefomgeving_en_infrastructuur_319,14,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8174,Raad_voor_de_leefomgeving_en_infrastructuur_319,15,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8174,Raad_voor_de_leefomgeving_en_infrastructuur_319,16,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8175,Raad_voor_de_leefomgeving_en_infrastructuur_330,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8175,Raad_voor_de_leefomgeving_en_infrastructuur_330,1,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8175,Raad_voor_de_leefomgeving_en_infrastructuur_330,2,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8175,Raad_voor_de_leefomgeving_en_infrastructuur_330,3,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8175,Raad_voor_de_leefomgeving_en_infrastructuur_330,4,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8175,Raad_voor_de_leefomgeving_en_infrastructuur_330,5,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8175,Raad_voor_de_leefomgeving_en_infrastructuur_330,6,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8175,Raad_voor_de_leefomgeving_en_infrastructuur_330,7,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8175,Raad_voor_de_leefomgeving_en_infrastructuur_330,8,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8175,Raad_voor_de_leefomgeving_en_infrastructuur_330,9,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8175,Raad_voor_de_leefomgeving_en_infrastructuur_330,10,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8175,Raad_voor_de_leefomgeving_en_infrastructuur_330,11,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8175,Raad_voor_de_leefomgeving_en_infrastructuur_330,12,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8175,Raad_voor_de_leefomgeving_en_infrastructuur_330,13,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8175,Raad_voor_de_leefomgeving_en_infrastructuur_330,14,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8175,Raad_voor_de_leefomgeving_en_infrastructuur_330,15,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8175,Raad_voor_de_leefomgeving_en_infrastructuur_330,16,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8178,Raad_voor_de_leefomgeving_en_infrastructuur_339,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8178,Raad_voor_de_leefomgeving_en_infrastructuur_339,1,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8178,Raad_voor_de_leefomgeving_en_infrastructuur_339,2,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8178,Raad_voor_de_leefomgeving_en_infrastructuur_339,3,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8178,Raad_voor_de_leefomgeving_en_infrastructuur_339,4,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8178,Raad_voor_de_leefomgeving_en_infrastructuur_339,5,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8178,Raad_voor_de_leefomgeving_en_infrastructuur_339,6,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8178,Raad_voor_de_leefomgeving_en_infrastructuur_339,7,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8178,Raad_voor_de_leefomgeving_en_infrastructuur_339,8,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8178,Raad_voor_de_leefomgeving_en_infrastructuur_339,9,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8178,Raad_voor_de_leefomgeving_en_infrastructuur_339,10,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8178,Raad_voor_de_leefomgeving_en_infrastructuur_339,11,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8178,Raad_voor_de_leefomgeving_en_infrastructuur_339,12,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8178,Raad_voor_de_leefomgeving_en_infrastructuur_339,13,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8178,Raad_voor_de_leefomgeving_en_infrastructuur_339,14,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8178,Raad_voor_de_leefomgeving_en_infrastructuur_339,15,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8178,Raad_voor_de_leefomgeving_en_infrastructuur_339,16,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8178,Raad_voor_de_leefomgeving_en_infrastructuur_339,17,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8178,Raad_voor_de_leefomgeving_en_infrastructuur_339,18,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8178,Raad_voor_de_leefomgeving_en_infrastructuur_339,19,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8178,Raad_voor_de_leefomgeving_en_infrastructuur_339,20,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8179,Raad_voor_de_leefomgeving_en_infrastructuur_338,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8179,Raad_voor_de_leefomgeving_en_infrastructuur_338,1,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8179,Raad_voor_de_leefomgeving_en_infrastructuur_338,2,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8179,Raad_voor_de_leefomgeving_en_infrastructuur_338,3,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8179,Raad_voor_de_leefomgeving_en_infrastructuur_338,4,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8179,Raad_voor_de_leefomgeving_en_infrastructuur_338,5,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8179,Raad_voor_de_leefomgeving_en_infrastructuur_338,6,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8179,Raad_voor_de_leefomgeving_en_infrastructuur_338,7,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,1,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,2,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,3,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,4,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,5,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,6,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,7,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,8,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,9,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,10,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,11,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,12,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,13,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,14,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,15,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,16,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,17,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,18,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,19,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,20,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,21,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,22,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,23,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,24,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,25,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,26,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,27,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,28,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,29,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,30,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,31,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,32,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8182,Raad_voor_de_leefomgeving_en_infrastructuur_336,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8182,Raad_voor_de_leefomgeving_en_infrastructuur_336,1,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8182,Raad_voor_de_leefomgeving_en_infrastructuur_336,2,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8182,Raad_voor_de_leefomgeving_en_infrastructuur_336,3,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8182,Raad_voor_de_leefomgeving_en_infrastructuur_336,4,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8182,Raad_voor_de_leefomgeving_en_infrastructuur_336,5,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8182,Raad_voor_de_leefomgeving_en_infrastructuur_336,6,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8182,Raad_voor_de_leefomgeving_en_infrastructuur_336,7,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8182,Raad_voor_de_leefomgeving_en_infrastructuur_336,8,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8182,Raad_voor_de_leefomgeving_en_infrastructuur_336,9,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8182,Raad_voor_de_leefomgeving_en_infrastructuur_336,10,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8182,Raad_voor_de_leefomgeving_en_infrastructuur_336,11,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8182,Raad_voor_de_leefomgeving_en_infrastructuur_336,12,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8182,Raad_voor_de_leefomgeving_en_infrastructuur_336,13,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8182,Raad_voor_de_leefomgeving_en_infrastructuur_336,14,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8182,Raad_voor_de_leefomgeving_en_infrastructuur_336,15,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8182,Raad_voor_de_leefomgeving_en_infrastructuur_336,16,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8182,Raad_voor_de_leefomgeving_en_infrastructuur_336,17,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8182,Raad_voor_de_leefomgeving_en_infrastructuur_336,18,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8182,Raad_voor_de_leefomgeving_en_infrastructuur_336,19,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8182,Raad_voor_de_leefomgeving_en_infrastructuur_336,20,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8182,Raad_voor_de_leefomgeving_en_infrastructuur_336,21,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8182,Raad_voor_de_leefomgeving_en_infrastructuur_336,22,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8182,Raad_voor_de_leefomgeving_en_infrastructuur_336,23,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8182,Raad_voor_de_leefomgeving_en_infrastructuur_336,24,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8182,Raad_voor_de_leefomgeving_en_infrastructuur_336,25,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8182,Raad_voor_de_leefomgeving_en_infrastructuur_336,26,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8182,Raad_voor_de_leefomgeving_en_infrastructuur_336,27,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8182,Raad_voor_de_leefomgeving_en_infrastructuur_336,28,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8182,Raad_voor_de_leefomgeving_en_infrastructuur_336,29,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8182,Raad_voor_de_leefomgeving_en_infrastructuur_336,30,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8183,Raad_voor_de_leefomgeving_en_infrastructuur_342,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8183,Raad_voor_de_leefomgeving_en_infrastructuur_342,1,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8183,Raad_voor_de_leefomgeving_en_infrastructuur_342,2,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8183,Raad_voor_de_leefomgeving_en_infrastructuur_342,3,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8183,Raad_voor_de_leefomgeving_en_infrastructuur_342,4,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8183,Raad_voor_de_leefomgeving_en_infrastructuur_342,5,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8183,Raad_voor_de_leefomgeving_en_infrastructuur_342,6,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8183,Raad_voor_de_leefomgeving_en_infrastructuur_342,7,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8183,Raad_voor_de_leefomgeving_en_infrastructuur_342,8,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8186,Raad_voor_de_leefomgeving_en_infrastructuur_348,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8186,Raad_voor_de_leefomgeving_en_infrastructuur_348,1,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8186,Raad_voor_de_leefomgeving_en_infrastructuur_348,2,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8186,Raad_voor_de_leefomgeving_en_infrastructuur_348,3,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8186,Raad_voor_de_leefomgeving_en_infrastructuur_348,4,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8186,Raad_voor_de_leefomgeving_en_infrastructuur_348,5,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8186,Raad_voor_de_leefomgeving_en_infrastructuur_348,6,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8186,Raad_voor_de_leefomgeving_en_infrastructuur_348,7,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8186,Raad_voor_de_leefomgeving_en_infrastructuur_348,8,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8186,Raad_voor_de_leefomgeving_en_infrastructuur_348,9,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8186,Raad_voor_de_leefomgeving_en_infrastructuur_348,10,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8186,Raad_voor_de_leefomgeving_en_infrastructuur_348,11,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8186,Raad_voor_de_leefomgeving_en_infrastructuur_348,12,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8186,Raad_voor_de_leefomgeving_en_infrastructuur_348,13,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8186,Raad_voor_de_leefomgeving_en_infrastructuur_348,14,optie,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8186,Raad_voor_de_leefomgeving_en_infrastructuur_348,15,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8187,Raad_voor_de_leefomgeving_en_infrastructuur_345,0,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8187,Raad_voor_de_leefomgeving_en_infrastructuur_345,1,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8187,Raad_voor_de_leefomgeving_en_infrastructuur_345,2,hoofd,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8187,Raad_voor_de_leefomgeving_en_infrastructuur_345,3,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
8187,Raad_voor_de_leefomgeving_en_infrastructuur_345,4,sub,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,onbekend,True
