document_id,unique_id,college,jaar,n_woorden,is_co_advies,beleidsreikwijdte,operationaliteit_rapport,beinvloedbaarheid_rapport,veldconsultatie_niveau,scenarios_aanwezig,beleidsopties_aanwezig,orde_van_verandering,aanbevelingen_aantal,probleemdefinities_aantal,meta_gevraagd_ongevraagd,meta_advies_aanvrager,meta_aanbevelingen_aantal,meta_mede_ondertekenaars_n,n_consultaties,n_beleidsopties,n_betrokken_actoren,n_unieke_actoren
8059,Raad_voor_de_leefomgeving_en_infrastructuur_215,Raad voor de leefomgeving en infrastructuur,2013,19771,False,intersectoraal,gemiddeld,gemiddeld,hoog,False,False,tweede_orde,26,6,GEVRAAGD,STAATSSECRETARIS,4,0,6,7,9,13
8060,Raad_voor_de_leefomgeving_en_infrastructuur_205,Raad voor de leefomgeving en infrastructuur,2014,42972,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,23,8,ONBEKEND,ONBEKEND,,0,5,10,3,8
8061,Raad_voor_de_leefomgeving_en_infrastructuur_222,Raad voor de leefomgeving en infrastructuur,2011,20656,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,5,22,ONBEKEND,ONBEKEND,5,0,6,10,6,12
8062,Raad_voor_de_leefomgeving_en_infrastructuur_197,Raad voor de leefomgeving en infrastructuur,2014,76608,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,2,25,ONBEKEND,ONBEKEND,2,0,7,28,11,17
8063,Raad_voor_de_leefomgeving_en_infrastructuur_217,Raad voor de leefomgeving en infrastructuur,2013,38170,False,intersectoraal,gemiddeld,gemiddeld,hoog,False,False,tweede_orde,23,7,ONBEKEND,ONBEKEND,,0,5,10,9,14
8065,Raad_voor_de_leefomgeving_en_infrastructuur_224,Adviesraad gevaarlijke stoffen,,18560,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,4,9,GEVRAAGD,MINISTER,,0,4,6,2,6
8066,Raad_voor_de_leefomgeving_en_infrastructuur_229,Raad voor de leefomgeving en infrastructuur,2011,2821,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,12,5,ONBEKEND,ONBEKEND,,0,9,17,3,10
8068,Raad_voor_de_leefomgeving_en_infrastructuur_214,Raad voor de leefomgeving en infrastructuur,2013,42319,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,18,4,GEVRAAGD,MINISTER,,0,12,14,3,14
8069,Raad_voor_de_leefomgeving_en_infrastructuur_226,Raad voor het Landelijk Gebied,2009,17535,False,intersectoraal,laag,gemiddeld,beperkt,False,False,tweede_orde,17,14,ONBEKEND,ONBEKEND,,0,2,13,6,8
8071,Raad_voor_de_leefomgeving_en_infrastructuur_223,Raad voor de leefomgeving en infrastructuur,2011,20948,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,24,10,GEVRAAGD,STAATSSECRETARIS,,0,3,10,2,5
8073,Raad_voor_de_leefomgeving_en_infrastructuur_230,Raad voor de leefomgeving en infrastructuur,2010,15535,False,intersectoraal,gemiddeld,gemiddeld,beperkt,True,False,tweede_orde,38,17,ONBEKEND,ONBEKEND,,0,15,12,6,18
8075,Raad_voor_de_leefomgeving_en_infrastructuur_225,Raad voor de leefomgeving en infrastructuur,2010,25410,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,12,19,GEVRAAGD,MINISTER,,0,3,8,1,4
8076,Raad_voor_de_leefomgeving_en_infrastructuur_227,Raad voor de leefomgeving en infrastructuur,2011,19018,False,sectoraal,hoog,hoog,hoog,False,False,tweede_orde,38,9,GEVRAAGD,STAATSSECRETARIS,4,0,4,10,5,9
8077,Raad_voor_de_leefomgeving_en_infrastructuur_235,Adviesraad gevaarlijke stoffen,,26936,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,14,22,ONBEKEND,ONBEKEND,,0,6,13,6,11
8078,Raad_voor_de_leefomgeving_en_infrastructuur_232,Raad voor de leefomgeving en infrastructuur,2011,24453,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,13,10,ONBEKEND,ONBEKEND,,0,8,9,4,12
8079,Raad_voor_de_leefomgeving_en_infrastructuur_218,Raad voor de leefomgeving en infrastructuur,2013,48746,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,5,12,ONBEKEND,ONBEKEND,5,0,4,5,5,9
8081,Raad_voor_de_leefomgeving_en_infrastructuur_243,Adviesraad gevaarlijke stoffen,,10370,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,9,6,GEVRAAGD,MINISTER,,0,3,3,0,3
8082,Raad_voor_de_leefomgeving_en_infrastructuur_238,Raad voor de leefomgeving en infrastructuur,2008,21316,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,13,6,GEVRAAGD,TWEEDE_KAMER,,0,5,6,3,6
8083,Raad_voor_de_leefomgeving_en_infrastructuur_239,Raad voor de leefomgeving en infrastructuur,2009,16241,False,sectoraal,hoog,hoog,hoog,False,False,tweede_orde,13,8,GEVRAAGD,MINISTER,,0,15,19,9,21
8084,Raad_voor_de_leefomgeving_en_infrastructuur_242,Adviesraad gevaarlijke stoffen,,15517,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,13,9,GEVRAAGD,MINISTER,,0,4,3,0,3
8085,Raad_voor_de_leefomgeving_en_infrastructuur_245,Adviesraad gevaarlijke stoffen,,5253,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,8,9,ONBEKEND,ONBEKEND,,0,4,4,2,6
8088,Raad_voor_de_leefomgeving_en_infrastructuur_249,Raad voor de leefomgeving en infrastructuur,2008,12094,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,14,3,GEVRAAGD,TWEEDE_KAMER,,0,4,12,2,6
8089,Raad_voor_de_leefomgeving_en_infrastructuur_244,Raad voor Verkeer en Waterstaat - Kaderwetfase,2009,10961,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,7,7,ONBEKEND,ONBEKEND,9,0,3,10,3,6
8091,Raad_voor_de_leefomgeving_en_infrastructuur_240,Raad voor de leefomgeving en infrastructuur,2007,21870,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,10,10,GEVRAAGD,MINISTER,10,0,29,84,26,39
8096,Raad_voor_de_leefomgeving_en_infrastructuur_248,Raad voor de leefomgeving en infrastructuur,2006,17095,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,13,17,ONBEKEND,ONBEKEND,13,0,3,12,3,6
8099,Raad_voor_de_leefomgeving_en_infrastructuur_253,Adviesraad gevaarlijke stoffen,,21787,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,21,8,GEVRAAGD,MINISTER,7,0,10,7,3,13
8101,Raad_voor_de_leefomgeving_en_infrastructuur_246,VROM-raad,2009,37776,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,26,7,ONBEKEND,ONBEKEND,,0,6,4,3,9
8102,Raad_voor_de_leefomgeving_en_infrastructuur_236,Raad voor het Landelijk Gebied,2009,26486,False,intersectoraal,gemiddeld,gemiddeld,hoog,False,False,tweede_orde,21,24,ONBEKEND,ONBEKEND,,0,12,36,4,15
8103,Raad_voor_de_leefomgeving_en_infrastructuur_262,VROM-raad,2009,21377,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,12,19,ONBEKEND,ONBEKEND,,0,3,6,8,11
8104,Raad_voor_de_leefomgeving_en_infrastructuur_254,Adviesraad gevaarlijke stoffen,,24018,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,16,11,ONBEKEND,ONBEKEND,,0,7,7,4,11
8105,Raad_voor_de_leefomgeving_en_infrastructuur_266,Raad voor het Landelijk Gebied,2007,8144,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,17,14,GEVRAAGD,MINISTER,,0,5,8,2,7
8106,Raad_voor_de_leefomgeving_en_infrastructuur_259,VROM-raad,2008,23064,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,27,14,ONBEKEND,ONBEKEND,7,0,5,9,7,12
8107,Raad_voor_de_leefomgeving_en_infrastructuur_265,Raad voor Verkeer en Waterstaat - Kaderwetfase,2007,19003,False,sectoraal,gemiddeld,gemiddeld,onbekend,False,True,tweede_orde,26,17,GEVRAAGD,MINISTER,,0,3,5,1,4
8108,Raad_voor_de_leefomgeving_en_infrastructuur_264,Raad voor Verkeer en Waterstaat - Kaderwetfase,2010,29848,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,11,12,ONBEKEND,ONBEKEND,10,0,4,10,2,6
8111,Raad_voor_de_leefomgeving_en_infrastructuur_271,Raad voor de leefomgeving en infrastructuur,2006,6554,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,8,7,GEVRAAGD,EXTERNE_COMMISSIE_OF_STUDIEGROEP,,0,8,5,2,8
8113,Raad_voor_de_leefomgeving_en_infrastructuur_276,Adviesraad gevaarlijke stoffen,,7069,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,15,11,GEVRAAGD,MINISTER,,0,1,3,3,4
8114,Raad_voor_de_leefomgeving_en_infrastructuur_258,VROM-raad,2006,44557,False,intersectoraal,gemiddeld,gemiddeld,onbekend,False,False,tweede_orde,24,14,ONBEKEND,ONBEKEND,6,0,7,6,7,14
8116,Raad_voor_de_leefomgeving_en_infrastructuur_268,Raad voor de leefomgeving en infrastructuur,,21923,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,3,13,GEVRAAGD,MINISTER,3,2,7,6,5,11
8117,Raad_voor_de_leefomgeving_en_infrastructuur_278,Raad voor het Landelijk Gebied,2007,3696,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,6,6,ONBEKEND,ONBEKEND,,0,0,0,1,1
8118,Raad_voor_de_leefomgeving_en_infrastructuur_270,VROM-raad,2009,35347,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,25,34,ONBEKEND,ONBEKEND,3,0,3,24,6,8
8119,Raad_voor_de_leefomgeving_en_infrastructuur_279,Raad voor Verkeer en Waterstaat - Kaderwetfase,2005,7587,False,sectoraal,gemiddeld,hoog,hoog,False,False,tweede_orde,9,5,GEVRAAGD,MINISTER,,0,10,4,0,10
8121,Raad_voor_de_leefomgeving_en_infrastructuur_275,VROM-raad,2007,20059,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,20,13,ONBEKEND,ONBEKEND,,0,8,8,2,10
8122,Raad_voor_de_leefomgeving_en_infrastructuur_282,Raad voor het Landelijk Gebied,2003,14059,False,sectoraal,gemiddeld,gemiddeld,hoog,False,False,tweede_orde,32,14,GEVRAAGD,MINISTER,,0,4,35,2,6
8124,Raad_voor_de_leefomgeving_en_infrastructuur_286,Raad voor het Landelijk Gebied,2007,5098,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,4,6,GEVRAAGD,MINISTER,4,0,2,4,1,3
8125,Raad_voor_de_leefomgeving_en_infrastructuur_288,Raad voor de leefomgeving en infrastructuur,2003,4279,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,8,12,GEVRAAGD,STAATSSECRETARIS,,0,4,11,2,6
8127,Raad_voor_de_leefomgeving_en_infrastructuur_269,VROM-raad,2006,35019,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,derde_orde,26,14,GEVRAAGD,MINISTER,9,0,5,13,7,11
8128,Raad_voor_de_leefomgeving_en_infrastructuur_284,Raad voor de leefomgeving en infrastructuur,2005,24097,False,intersectoraal,gemiddeld,gemiddeld,onbekend,True,False,tweede_orde,41,15,GEVRAAGD,MINISTER,,0,2,12,3,5
8129,Raad_voor_de_leefomgeving_en_infrastructuur_290,Raad voor de leefomgeving en infrastructuur,2004,5743,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,8,9,GEVRAAGD,MINISTER,8,0,5,9,4,9
8130,Raad_voor_de_leefomgeving_en_infrastructuur_291,Raad voor de leefomgeving en infrastructuur,2003,11290,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,19,8,GEVRAAGD,MINISTER,,0,3,11,3,5
8132,Raad_voor_de_leefomgeving_en_infrastructuur_292,VROM-raad,2003,10017,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,5,14,ONBEKEND,ONBEKEND,5,0,5,7,1,6
8133,Raad_voor_de_leefomgeving_en_infrastructuur_295,Raad voor het Landelijk Gebied,2003,15456,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,8,12,ONBEKEND,ONBEKEND,8,0,4,13,3,7
8134,Raad_voor_de_leefomgeving_en_infrastructuur_297,VROM-raad,2001,6551,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,10,10,GEVRAAGD,MINISTER,,0,0,3,7,7
8135,Raad_voor_de_leefomgeving_en_infrastructuur_296,Raad voor de leefomgeving en infrastructuur,2001,7499,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,21,14,ONBEKEND,ONBEKEND,,0,3,5,2,5
8136,Raad_voor_de_leefomgeving_en_infrastructuur_298,VROM-raad,2002,25370,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,28,15,GEVRAAGD,STAATSSECRETARIS,,0,8,14,4,11
8137,Raad_voor_de_leefomgeving_en_infrastructuur_293,VROM-raad,2004,29880,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,28,6,GEVRAAGD,MINISTER,,0,6,22,5,11
8138,Raad_voor_de_leefomgeving_en_infrastructuur_294,VROM-raad,2002,35472,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,5,14,ONBEKEND,ONBEKEND,5,0,5,11,8,13
8139,Raad_voor_de_leefomgeving_en_infrastructuur_299,Raad voor het Landelijk Gebied,2003,31382,False,sectoraal,gemiddeld,hoog,hoog,False,False,tweede_orde,9,26,GEVRAAGD,MINISTER,,0,11,8,10,19
8140,Raad_voor_de_leefomgeving_en_infrastructuur_300,VROM-raad,2009,40733,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,36,16,ONBEKEND,ONBEKEND,,0,4,15,3,6
8141,Raad_voor_de_leefomgeving_en_infrastructuur_302,Raad voor de leefomgeving en infrastructuur,2005,17551,True,intersectoraal,hoog,gemiddeld,beperkt,False,False,tweede_orde,38,14,ONBEKEND,ONBEKEND,,0,9,4,5,14
8142,Raad_voor_de_leefomgeving_en_infrastructuur_301,Raad voor Verkeer en Waterstaat - Kaderwetfase,2003,19197,False,intersectoraal,gemiddeld,gemiddeld,onbekend,False,False,tweede_orde,32,12,ONBEKEND,ONBEKEND,,0,5,7,1,6
8143,Raad_voor_de_leefomgeving_en_infrastructuur_304,Raad voor de leefomgeving en infrastructuur,2001,17609,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,12,16,GEVRAAGD,MINISTER,,0,3,4,1,4
8144,Raad_voor_de_leefomgeving_en_infrastructuur_306,Raad voor Verkeer en Waterstaat - Kaderwetfase,2009,17317,False,intersectoraal,gemiddeld,gemiddeld,beperkt,True,False,tweede_orde,21,15,ONBEKEND,ONBEKEND,5,0,2,7,5,7
8147,Raad_voor_de_leefomgeving_en_infrastructuur_307,VROM-raad,2002,21189,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,26,20,ONBEKEND,ONBEKEND,,0,4,10,6,10
8148,Raad_voor_de_leefomgeving_en_infrastructuur_283,VROM-raad,2004,72167,False,intersectoraal,gemiddeld,gemiddeld,beperkt,True,False,tweede_orde,32,20,GEVRAAGD,MINISTER,,0,5,68,6,10
8150,Raad_voor_de_leefomgeving_en_infrastructuur_303,VROM-raad,2002,39082,False,intersectoraal,gemiddeld,gemiddeld,beperkt,True,False,tweede_orde,36,15,ONBEKEND,ONBEKEND,,0,3,7,7,10
8151,Raad_voor_de_leefomgeving_en_infrastructuur_267,VROM-raad,2007,76102,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,1,22,ONBEKEND,ONBEKEND,1,0,7,9,8,14
8152,Raad_voor_de_leefomgeving_en_infrastructuur_316,VROM-raad,2005,5710,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,10,11,ONBEKEND,ONBEKEND,,0,7,21,5,12
8153,Raad_voor_de_leefomgeving_en_infrastructuur_314,Raad voor het Landelijk Gebied,2002,18311,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,11,15,GEVRAAGD,STAATSSECRETARIS,11,0,3,3,2,5
8154,Raad_voor_de_leefomgeving_en_infrastructuur_315,VROM-raad,2001,18015,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,1,15,GEVRAAGD,MINISTER,1,0,5,9,6,11
8155,Raad_voor_de_leefomgeving_en_infrastructuur_313,Raad voor Verkeer en Waterstaat - Kaderwetfase,2005,21248,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,23,11,GEVRAAGD,MINISTER,,0,6,8,4,10
8156,Raad_voor_de_leefomgeving_en_infrastructuur_305,Raad voor de leefomgeving en infrastructuur,2003,39414,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,11,15,ONBEKEND,ONBEKEND,,0,5,9,6,10
8158,Raad_voor_de_leefomgeving_en_infrastructuur_311,Raad voor Verkeer en Waterstaat - Kaderwetfase,2005,21569,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,18,17,ONBEKEND,ONBEKEND,,0,4,60,4,8
8159,Raad_voor_de_leefomgeving_en_infrastructuur_312,VROM-raad,2001,25816,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,31,32,GEVRAAGD,MINISTER,10,0,8,30,8,11
8160,Raad_voor_de_leefomgeving_en_infrastructuur_318,VROM-raad,1999,6391,False,sectoraal,hoog,gemiddeld,beperkt,False,False,tweede_orde,27,8,GEVRAAGD,STAATSSECRETARIS,,0,0,0,1,1
8162,Raad_voor_de_leefomgeving_en_infrastructuur_317,VROM-raad,1999,22835,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,15,15,GEVRAAGD,MINISTER,10,0,1,13,6,7
8163,Raad_voor_de_leefomgeving_en_infrastructuur_310,Raad voor het Landelijk Gebied,2002,42999,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,36,25,GEVRAAGD,STAATSSECRETARIS,,0,10,8,5,15
8172,Raad_voor_de_leefomgeving_en_infrastructuur_333,Raad voor het Landelijk Gebied,2002,11880,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,28,10,GEVRAAGD,MINISTER,,0,3,20,1,2
8173,Raad_voor_de_leefomgeving_en_infrastructuur_327,VROM-raad,1998,23679,False,intersectoraal,gemiddeld,hoog,beperkt,False,True,tweede_orde,21,30,GEVRAAGD,MINISTER,21,0,5,10,6,11
8174,Raad_voor_de_leefomgeving_en_infrastructuur_319,Raad voor het Landelijk Gebied,1999,29111,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,True,tweede_orde,17,10,GEVRAAGD,MINISTER,,0,4,45,5,9
8175,Raad_voor_de_leefomgeving_en_infrastructuur_330,Raad voor de leefomgeving en infrastructuur,1998,19659,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,17,13,GEVRAAGD,MINISTER,,0,2,9,6,8
8178,Raad_voor_de_leefomgeving_en_infrastructuur_339,VROM-raad,1998,12620,False,intersectoraal,gemiddeld,hoog,beperkt,False,True,tweede_orde,21,33,GEVRAAGD,MINISTER,21,0,7,26,5,8
8179,Raad_voor_de_leefomgeving_en_infrastructuur_338,VROM-raad,1998,20489,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,8,21,GEVRAAGD,MINISTER,8,0,5,15,5,10
8180,Raad_voor_de_leefomgeving_en_infrastructuur_337,VROM-raad,1999,20801,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,True,tweede_orde,33,15,GEVRAAGD,MINISTER,10,0,2,15,5,7
8182,Raad_voor_de_leefomgeving_en_infrastructuur_336,Raad voor het Landelijk Gebied,1998,12380,False,intersectoraal,gemiddeld,gemiddeld,beperkt,True,False,tweede_orde,31,29,GEVRAAGD,MINISTER,,0,6,5,3,9
8183,Raad_voor_de_leefomgeving_en_infrastructuur_342,Raad voor het Landelijk Gebied,2002,12207,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,9,9,GEVRAAGD,MINISTER,9,0,9,14,10,15
8186,Raad_voor_de_leefomgeving_en_infrastructuur_348,VROM-raad,1997,8319,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,True,tweede_orde,16,13,GEVRAAGD,STAATSSECRETARIS,,0,2,4,3,5
8187,Raad_voor_de_leefomgeving_en_infrastructuur_345,VROM-raad,1999,19519,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,22,16,GEVRAAGD,STAATSSECRETARIS,,0,2,10,0,2
8188,Raad_voor_de_leefomgeving_en_infrastructuur_349,Raad voor het Landelijk Gebied,1997,19932,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,15,17,GEVRAAGD,MINISTER,15,0,10,11,5,15
8190,Raad_voor_de_leefomgeving_en_infrastructuur_352,VROM-raad,2000,20881,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,17,10,GEVRAAGD,MINISTER,,0,2,20,2,4
8191,Raad_voor_de_leefomgeving_en_infrastructuur_334,VROM-raad,1999,44235,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,20,44,GEVRAAGD,MINISTER,20,0,3,17,2,5
8193,Raad_voor_de_leefomgeving_en_infrastructuur_350,Raad voor het Landelijk Gebied,1997,20489,False,intersectoraal,gemiddeld,gemiddeld,beperkt,True,False,tweede_orde,29,11,GEVRAAGD,MINISTER,,0,2,6,4,6
8195,Raad_voor_de_leefomgeving_en_infrastructuur_351,Raad voor het Landelijk Gebied,1997,20781,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,6,22,GEVRAAGD,MINISTER,6,0,7,10,6,12
8196,Raad_voor_de_leefomgeving_en_infrastructuur_358,Raad voor het Landelijk Gebied,2009,8639,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,9,6,ONBEKEND,ONBEKEND,9,0,4,6,2,6
8198,Raad_voor_de_leefomgeving_en_infrastructuur_357,Raad voor de leefomgeving en infrastructuur,2011,7971,False,sectoraal,hoog,hoog,beperkt,False,False,tweede_orde,10,15,GEVRAAGD,MINISTER,,0,0,0,0,0
8199,Raad_voor_de_leefomgeving_en_infrastructuur_360,Raad voor het Landelijk Gebied,2009,8927,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,29,10,ONBEKEND,ONBEKEND,,0,3,17,0,3
8200,Raad_voor_de_leefomgeving_en_infrastructuur_343,VROM-raad,2002,53367,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,11,15,GEVRAAGD,TWEEDE_KAMER,,0,5,5,4,7
8201,Raad_voor_de_leefomgeving_en_infrastructuur_359,Raad voor de leefomgeving en infrastructuur,2009,15831,False,sectoraal,gemiddeld,hoog,onbekend,False,False,tweede_orde,11,7,GEVRAAGD,MINISTER,,0,7,8,2,8
8204,Raad_voor_de_leefomgeving_en_infrastructuur_364,Raad voor het Landelijk Gebied,2009,9096,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,12,15,GEVRAAGD,MINISTER,,0,5,13,2,7
8205,Raad_voor_de_leefomgeving_en_infrastructuur_367,Raad voor het Landelijk Gebied,2008,14739,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,15,5,GEVRAAGD,MINISTER,,0,7,6,4,11
8206,Raad_voor_de_leefomgeving_en_infrastructuur_369,Raad voor het Landelijk Gebied,2008,12536,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,21,6,ONBEKEND,ONBEKEND,,0,6,5,3,9
8210,Raad_voor_de_leefomgeving_en_infrastructuur_365,Raad voor Verkeer en Waterstaat - Kaderwetfase,2009,18770,False,intersectoraal,gemiddeld,gemiddeld,hoog,False,False,tweede_orde,21,14,ONBEKEND,ONBEKEND,3,0,4,6,4,8
8211,Raad_voor_de_leefomgeving_en_infrastructuur_354,VROM-raad,2001,50875,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,9,16,GEVRAAGD,MINISTER,9,0,30,15,7,27
8214,Raad_voor_de_leefomgeving_en_infrastructuur_355,Raad voor het Landelijk Gebied,2000,37249,False,intersectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,18,20,GEVRAAGD,MINISTER,18,0,4,26,1,5
8215,Raad_voor_de_leefomgeving_en_infrastructuur_370,Raad voor het Landelijk Gebied,2008,14200,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,17,24,GEVRAAGD,MINISTER,,0,5,6,4,9
8217,Raad_voor_de_leefomgeving_en_infrastructuur_378,Adviesraad gevaarlijke stoffen,,18696,False,intersectoraal,gemiddeld,gemiddeld,hoog,False,False,tweede_orde,12,7,GEVRAAGD,MINISTER,3,0,9,5,10,19
8219,Raad_voor_de_leefomgeving_en_infrastructuur_382,VROM-raad,2010,14329,False,sectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,14,11,ONBEKEND,ONBEKEND,,0,3,15,3,6
8220,Raad_voor_de_leefomgeving_en_infrastructuur_383,Raad voor Verkeer en Waterstaat - Kaderwetfase,2009,20207,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,8,7,ONBEKEND,ONBEKEND,5,0,3,6,6,9
8223,Raad_voor_de_leefomgeving_en_infrastructuur_380,Adviesraad gevaarlijke stoffen,,26505,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,10,22,ONBEKEND,ONBEKEND,3,0,4,6,4,8
8224,Raad_voor_de_leefomgeving_en_infrastructuur_384,Raad voor de leefomgeving en infrastructuur,2001,9538,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,36,17,GEVRAAGD,MINISTER,,0,4,13,2,6
8226,Raad_voor_de_leefomgeving_en_infrastructuur_387,Raad voor Verkeer en Waterstaat - Kaderwetfase,2008,9742,False,sectoraal,gemiddeld,gemiddeld,beperkt,True,False,derde_orde,12,8,GEVRAAGD,MINISTER,,0,4,7,2,6
8228,Raad_voor_de_leefomgeving_en_infrastructuur_391,VROM-raad,2009,6787,False,sectoraal,gemiddeld,hoog,beperkt,False,False,tweede_orde,26,14,GEVRAAGD,TWEEDE_KAMER,,0,1,7,2,3
8229,Raad_voor_de_leefomgeving_en_infrastructuur_376,Raad voor de leefomgeving en infrastructuur,2008,30585,False,intersectoraal,gemiddeld,gemiddeld,beperkt,True,True,tweede_orde,32,13,GEVRAAGD,MINISTER,,0,6,16,3,9
8236,Raad_voor_de_leefomgeving_en_infrastructuur_366,Raad voor het Landelijk Gebied,2001,57633,False,intersectoraal,gemiddeld,gemiddeld,onbekend,True,True,derde_orde,25,15,GEVRAAGD,MINISTER,,0,3,15,7,10
8238,Raad_voor_de_leefomgeving_en_infrastructuur_388,VROM-raad,2010,30964,False,intersectoraal,gemiddeld,gemiddeld,beperkt,False,False,tweede_orde,25,8,ONBEKEND,ONBEKEND,,0,8,8,10,16
